survey_id,source_file,source_id,language,theme,type,year,title,url,normalized_url,publisher_or_venue,relevance,cash_etf_use
LIT474,lit_crowding_crossasset.csv,S022,EN,crowding,,2025,Crowded Trades and Consequences,https://macrosynergy.com/research/crowded-trades-and-consequences/,https://macrosynergy.com/research/crowded-trades-and-consequences,Macrosynergy,Practical synthesis: active institutional positioning relative to volume maps exit congestion and downside skew.,monitor
LIT475,lit_crowding_crossasset.csv,S026,EN,low_vol,,2011,Benchmarks as Limits to Arbitrage: Understanding the Low-Volatility Anomaly,https://doi.org/10.2469/faj.v67.n1.4,https://doi.org/10.2469/faj.v67.n1.4,Financial Analysts Journal,Benchmark-relative mandates and leverage constraints inhibit arbitrage of low beta.,candidate
LIT476,lit_crowding_crossasset.csv,S029,EN,low_vol,,2009,High Idiosyncratic Volatility and Low Returns: International Evidence,https://doi.org/10.1016/j.jfineco.2007.12.005,https://doi.org/10.1016/j.jfineco.2007.12.005,Journal of Financial Economics,The negative idiosyncratic-volatility relation extends internationally.,candidate
LIT477,lit_crowding_crossasset.csv,S030,EN,low_vol,,2008,Idiosyncratic Volatility and the Cross Section of Expected Returns,https://doi.org/10.1017/S002210900000274X,https://doi.org/10.1017/s002210900000274x,Journal of Financial and Quantitative Analysis,Tests robustness and portfolio-construction sensitivity of the idiosyncratic-volatility effect.,context
LIT478,lit_crowding_crossasset.csv,S031,EN,low_vol,,2009,Idiosyncratic Risk and the Cross-Section of Expected Stock Returns,https://doi.org/10.1016/j.jfineco.2008.02.003,https://doi.org/10.1016/j.jfineco.2008.02.003,Journal of Financial Economics,Expected rather than lagged idiosyncratic volatility changes inference on the anomaly.,context
LIT479,lit_crowding_crossasset.csv,S032,EN,low_vol,,2006,Minimum-Variance Portfolios in the U.S. Equity Market,https://doi.org/10.3905/jpm.2006.661366,https://doi.org/10.3905/jpm.2006.661366,Journal of Portfolio Management,Constrained minimum-variance construction lowered risk without return forecasts.,candidate
LIT480,lit_crowding_crossasset.csv,S033,EN,low_vol,,2013,The Volatility Effect in Emerging Markets,https://doi.org/10.1016/j.ememar.2013.02.004,https://doi.org/10.1016/j.ememar.2013.02.004,Emerging Markets Review,Low-volatility effects persist in emerging equities with investability controls.,candidate
LIT481,lit_crowding_crossasset.csv,S034,EN,low_vol,,2013,The High Returns to Low Volatility Stocks Are Actually a Premium on High Quality Firms,https://doi.org/10.1016/j.rfe.2013.06.001,https://doi.org/10.1016/j.rfe.2013.06.001,Review of Financial Economics,Low volatility and quality share a strong common component.,candidate
LIT482,lit_crowding_crossasset.csv,S035,EN,low_vol,,2014,The Low-Volatility Anomaly: Systematic Risk vs. Mispricing,https://www.aqr.com/Insights/Research/Journal-Article/The-Low-Volatility-Anomaly-Market-Evidence-on-Systemic-Risk-vs-Mispricing,https://aqr.com/insights/research/journal-article/the-low-volatility-anomaly-market-evidence-on-systemic-risk-vs-mispricing,Financial Analysts Journal / AQR,Evidence favors characteristic mispricing over compensation for a hidden risk factor.,context
LIT483,lit_crowding_crossasset.csv,S036,EN,low_vol,,2018,The Limits to Arbitrage and the Low-Volatility Anomaly,https://www.aqr.com/Insights/Research/Journal-Article/The-Limits-to-Arbitrage-and-the-Low-Volatility-Anomaly,https://aqr.com/insights/research/journal-article/the-limits-to-arbitrage-and-the-low-volatility-anomaly,Financial Analysts Journal / AQR,"Turnover, low-price stocks and transaction costs weaken naïve anomaly extraction.",monitor
LIT484,lit_crowding_crossasset.csv,S037,EN,low_vol,,2026,Low Volatility Anomaly,https://www.robeco.com/en-us/glossary/quantitative-investing/low-volatility-anomaly,https://robeco.com/en-us/glossary/quantitative-investing/low-volatility-anomaly,Robeco,Practitioner overview emphasizes downside participation and long-horizon risk-adjusted returns.,context
LIT485,lit_crowding_crossasset.csv,S038,EN,low_vol,,2018,MSCI Minimum Volatility Indexes Methodology,https://www.msci.com/indexes/documents/methodology/2_MSCI_Minimum_Volatility_Indexes_Methodology_20180521.pdf,https://msci.com/indexes/documents/methodology/2_msci_minimum_volatility_indexes_methodology_20180521.pdf,MSCI,"Optimization uses a covariance model plus country, sector and constituent constraints.",candidate
LIT486,lit_crowding_crossasset.csv,S039,EN,low_vol,,2026,S&P Low Volatility Index Family,https://www.spglobal.com/spdji/en/index-family/dividends-factors/single-factor/low-volatility/,https://spglobal.com/spdji/en/index-family/dividends-factors/single-factor/low-volatility,S&P Dow Jones Indices,Official family and methodology gateway for inverse-volatility defensive indexes.,candidate
LIT487,lit_crowding_crossasset.csv,S040,EN,low_vol,,2026,FTSE Global Minimum Variance Index Series Ground Rules,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/ground-rules/ftse-global-minimum-variance-index-series-ground-rules.pdf,https://lseg.com/content/dam/ftse-russell/en_us/documents/ground-rules/ftse-global-minimum-variance-index-series-ground-rules.pdf,FTSE Russell,"Transparent constrained optimization targets portfolio variance, not expected return.",candidate
LIT488,lit_crowding_crossasset.csv,S041,EN,low_vol,,2021,The Volatility Effect in China,https://doi.org/10.1057/s41260-021-00218-0,https://doi.org/10.1057/s41260-021-00218-0,Journal of Asset Management,"A-share low volatility is robust, distinct from beta and investable among liquid stocks.",candidate
LIT489,lit_crowding_crossasset.csv,S042,EN,low_vol,,2021,The Low Volatility Effect in China,https://www.robeco.com/en-us/insights/2021/05/the-low-volatility-effect-in-china,https://robeco.com/en-us/insights/2021/05/the-low-volatility-effect-in-china,Robeco,China evidence links low volatility partly to retail lottery preferences.,context
LIT490,lit_crowding_crossasset.csv,S044,EN,low_vol,,2025,"Calm Stocks, Wild Hopes",https://cdn.shanghai.nyu.edu/sites/default/files/honorsthesis2025_zijin_su.pdf,https://cdn.shanghai.nyu.edu/sites/default/files/honorsthesis2025_zijin_su.pdf,NYU Shanghai,A-share low-IVOL remains after lottery controls and is stronger in speculative cohorts.,context
LIT491,lit_crowding_crossasset.csv,S045,EN,quality,,2013,The Other Side of Value: The Gross Profitability Premium,https://doi.org/10.1016/j.jfineco.2013.01.003,https://doi.org/10.1016/j.jfineco.2013.01.003,Journal of Financial Economics,Gross profitability predicts returns and diversifies value.,candidate
LIT492,lit_crowding_crossasset.csv,S046,EN,quality,,2019,Quality Minus Junk,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2312432,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2312432,Review of Accounting Studies / SSRN,"Profitability, growth, safety and payout form a globally positive quality spread.",candidate
LIT493,lit_crowding_crossasset.csv,S048,EN,quality,,2000,Value Investing: The Use of Historical Financial Statement Information,https://www.anderson.ucla.edu/documents/areas/prg/asam/2019/F-Score.pdf,https://anderson.ucla.edu/documents/areas/prg/asam/2019/f-score.pdf,Journal of Accounting Research,The nine-signal Piotroski F-score separates financially strong from weak value firms.,candidate
LIT494,lit_crowding_crossasset.csv,S049,EN,quality,,1996,Do Stock Prices Fully Reflect Information in Accruals and Cash Flows?,https://www.jstor.org/stable/248290,https://jstor.org/stable/248290,Accounting Review,Accrual-heavy earnings are less persistent; earnings quality matters.,candidate
LIT495,lit_crowding_crossasset.csv,S051,EN,quality,,2015,Deflating Profitability,https://ideas.repec.org/a/eee/jfinec/v117y2015i2p225-248.html,https://ideas.repec.org/a/eee/jfinec/v117y2015i2p225-248.html,Journal of Financial Economics,Operating profitability can dominate gross profitability when numerator and deflator are aligned.,candidate
LIT496,lit_crowding_crossasset.csv,S052,EN,quality,,2016,"Accruals, Cash Flows, and Operating Profitability in the Cross Section of Stock Returns",https://doi.org/10.1016/j.jfineco.2016.03.002,https://doi.org/10.1016/j.jfineco.2016.03.002,Journal of Financial Economics,Cash-based operating profitability improves the quality signal.,candidate
LIT497,lit_crowding_crossasset.csv,S053,EN,quality,,2014,Quality Control,https://rpc.cfainstitute.org/research/cfa-magazine/2014/quality-control,https://rpc.cfainstitute.org/research/cfa-magazine/2014/quality-control,CFA Institute,"Explains practical differences among F-score, gross profitability and QMJ definitions.",context
LIT498,lit_crowding_crossasset.csv,S054,EN,quality,,2014,The Quality Dimension of Value Investing,https://www.ivey.uwo.ca/media/3775548/novy-marx.pdf,https://ivey.uwo.ca/media/3775548/novy-marx.pdf,Robert Novy-Marx / Ivey,Quality can improve value without simply replacing valuation discipline.,candidate
LIT499,lit_crowding_crossasset.csv,S055,EN,quality,,2014,MSCI Quality Indexes Methodology,https://www.msci.com/eqb/methodology/meth_docs/MSCI_Quality_Indexes_Meth_Aug14.pdf,https://msci.com/eqb/methodology/meth_docs/msci_quality_indexes_meth_aug14.pdf,MSCI,"ROE, debt-to-equity and earnings variability define the official quality score.",candidate
LIT500,lit_crowding_crossasset.csv,S056,EN,quality,,2024,S&P Quality Indices Methodology,https://www.spglobal.com/spdji/pt/documents/methodologies/methodology-sp-quality-indices.pdf,https://spglobal.com/spdji/pt/documents/methodologies/methodology-sp-quality-indices.pdf,S&P Dow Jones Indices,"S&P selects on ROE, accruals and leverage.",candidate
LIT501,lit_crowding_crossasset.csv,S057,EN,quality,,2026,FTSE Global Factor Index Series Ground Rules,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/ground-rules/ftse-global-factor-index-series-ground-rules.pdf,https://lseg.com/content/dam/ftse-russell/en_us/documents/ground-rules/ftse-global-factor-index-series-ground-rules.pdf,FTSE Russell,Official factor framework constrains quality tilts for capacity and diversification.,candidate
LIT502,lit_crowding_crossasset.csv,S058,CN,quality,,2026,中证500质量成长指数编制方案,https://oss-ch.csindex.com.cn/static/html/csindex/public/uploads/indices/detail/files/zh_CN/930939_Index_Methodology_cn.pdf,https://oss-ch.csindex.com.cn/static/html/csindex/public/uploads/indices/detail/files/zh_cn/930939_index_methodology_cn.pdf,中证指数有限公司,以盈利、成长、盈利质量和财务杠杆综合评分，并限制个股及行业权重。,candidate
LIT503,lit_crowding_crossasset.csv,S059,CN,quality,,2026,沪深300质量成长低波动指数编制方案,https://oss-ch.csindex.com.cn/static/html/csindex/public/uploads/indices/detail/files/zh_CN/931375_Index_Methodology_cn.pdf,https://oss-ch.csindex.com.cn/static/html/csindex/public/uploads/indices/detail/files/zh_cn/931375_index_methodology_cn.pdf,中证指数有限公司,先做质量筛选再选一年波动率最低50只，直接对应质量加低波组合。,candidate
LIT504,lit_crowding_crossasset.csv,S060,CN,quality,,2026,中证全指红利质量指数编制方案,https://oss-ch.csindex.com.cn/static/html/csindex/public/uploads/indices/detail/files/zh_CN/932315_Index_Methodology_cn.pdf,https://oss-ch.csindex.com.cn/static/html/csindex/public/uploads/indices/detail/files/zh_cn/932315_index_methodology_cn.pdf,中证指数有限公司,稳定分红、ROE、ROE变化、经营现金流和杠杆共同约束质量。,candidate
LIT505,lit_crowding_crossasset.csv,S061,CN,quality,,2024,中证800红利低波动指数编制方案,https://oss-ch.csindex.com.cn/static/html/csindex/public/uploads/indices/detail/files/zh_CN/931848_Index_Methodology_cn.pdf,https://oss-ch.csindex.com.cn/static/html/csindex/public/uploads/indices/detail/files/zh_cn/931848_index_methodology_cn.pdf,中证指数有限公司,连续分红、盈利稳定和低波动三重筛选，提示防御因子不可只看价格波动。,candidate
LIT506,lit_crowding_crossasset.csv,S062,EN,gold,,2010,Is Gold a Hedge or a Safe Haven?,https://ideas.repec.org/a/bla/finrev/v45y2010i2p217-229.html,https://ideas.repec.org/a/bla/finrev/v45y2010i2p217-229.html,Financial Review,Gold hedges equities on average and is a short-lived safe haven in extreme equity losses.,candidate
LIT507,lit_crowding_crossasset.csv,S063,EN,gold,,2010,Is Gold a Safe Haven? International Evidence,https://doi.org/10.1016/j.jbankfin.2009.12.008,https://doi.org/10.1016/j.jbankfin.2009.12.008,Journal of Banking and Finance,Safe-haven behavior varies by country and crisis state.,candidate
LIT508,lit_crowding_crossasset.csv,S064,EN,gold,,2016,Why Is Gold a Safe Haven?,https://doi.org/10.1016/j.jbef.2016.03.002,https://doi.org/10.1016/j.jbef.2016.03.002,Journal of Behavioral and Experimental Finance,"Explores behavior, trust and market structure behind safe-haven demand.",context
LIT509,lit_crowding_crossasset.csv,S065,EN,gold,,2020,Is Gold a Safe Haven? The International Evidence Revisited,https://doi.org/10.1556/032.2020.00035,https://doi.org/10.1556/032.2020.00035,Acta Oeconomica,Broader emerging-market evidence is mixed rather than universal.,monitor
LIT510,lit_crowding_crossasset.csv,S066,EN,gold,,2013,The Golden Dilemma,https://www.nber.org/papers/w18706,https://nber.org/papers/w18706,NBER,Gold's inflation-hedge narrative is weaker than popular belief and valuation is regime-sensitive.,monitor
LIT511,lit_crowding_crossasset.csv,S067,EN,gold,,2015,The Financial Economics of Gold: A Survey,https://doi.org/10.1016/j.irfa.2015.07.005,https://doi.org/10.1016/j.irfa.2015.07.005,International Review of Financial Analysis,"Survey separates return drivers, diversification, hedging and market microstructure findings.",context
LIT512,lit_crowding_crossasset.csv,S068,EN,gold,,2013,Is Gold the Best Hedge and a Safe Haven under Changing Stock Market Volatility?,https://doi.org/10.1016/j.rfe.2013.03.001,https://doi.org/10.1016/j.rfe.2013.03.001,Review of Financial Economics,Gold's protection is state-dependent and must be compared with other havens.,monitor
LIT513,lit_crowding_crossasset.csv,S069,EN,gold,,2013,Is Gold a Safe Haven or a Hedge for the US Dollar?,https://doi.org/10.1016/j.jbankfin.2013.03.020,https://doi.org/10.1016/j.jbankfin.2013.03.020,Journal of Banking and Finance,Dependence is nonlinear; gold's hedge role changes across return quantiles.,monitor
LIT514,lit_crowding_crossasset.csv,S070,EN,gold,,2015,Does Gold Act as a Hedge or a Safe Haven for Stocks?,https://doi.org/10.1016/j.econmod.2014.10.044,https://doi.org/10.1016/j.econmod.2014.10.044,Economic Modelling,Gold's safe-haven property is country- and regime-specific.,monitor
LIT515,lit_crowding_crossasset.csv,S071,EN,gold,,2015,"What Precious Metals Act as Safe Havens, and When?",https://doi.org/10.1080/13504851.2014.920471,https://doi.org/10.1080/13504851.2014.920471,Applied Economics Letters,"Safe-haven status depends on metal, market and horizon.",monitor
LIT516,lit_crowding_crossasset.csv,S072,EN,gold,,2004,Facts and Fantasies about Commodity Futures,https://www.nber.org/papers/w10595,https://nber.org/papers/w10595,NBER,Commodity returns and inflation sensitivity differ from equities and bonds; spot proxies need care.,context
LIT517,lit_crowding_crossasset.csv,S073,EN,gold,,2013,"Hedges and Safe Havens: An Examination of Stocks, Bonds, Gold, Oil and Exchange Rates",https://doi.org/10.1016/j.irfa.2012.12.001,https://doi.org/10.1016/j.irfa.2012.12.001,International Review of Financial Analysis,Cross-asset safe-haven relationships vary over time.,context
LIT518,lit_crowding_crossasset.csv,S074,EN,gold,,2026,Gold as a Strategic Asset: 2026 Edition,https://www.gold.org/goldhub/research/relevance-of-gold-as-a-strategic-asset,https://gold.org/goldhub/research/relevance-of-gold-as-a-strategic-asset,World Gold Council,"Gold is liquid, has no credit liability and can diversify stocks and bonds; source is industry-sponsored.",candidate
LIT519,lit_crowding_crossasset.csv,S075,EN,gold,,2026,Portfolio Impact: Risk/Reward Profile,https://www.gold.org/goldhub/research/relevance-of-gold-as-a-strategic-asset/portfolio-impact,https://gold.org/goldhub/research/relevance-of-gold-as-a-strategic-asset/portfolio-impact,World Gold Council,Portfolio simulations support small strategic allocations but depend on sample and optimizer assumptions.,candidate
LIT520,lit_crowding_crossasset.csv,S076,EN,gold,,2025,Gold Demand Trends: Full Year 2024,https://www.gold.org/goldhub/research/gold-demand-trends/gold-demand-trends-full-year-2024,https://gold.org/goldhub/research/gold-demand-trends/gold-demand-trends-full-year-2024,World Gold Council,2024 total demand hit a record; ETF holdings stabilized and central-bank buying exceeded 1000 tonnes.,monitor
LIT521,lit_crowding_crossasset.csv,S077,EN,gold,,2024,Central Bank Gold Reserves Survey 2024,https://www.gold.org/goldhub/research/2024-central-bank-gold-reserves-survey,https://gold.org/goldhub/research/2024-central-bank-gold-reserves-survey,World Gold Council,"Reserve managers cited strategic allocation, crisis and inflation concerns.",monitor
LIT522,lit_crowding_crossasset.csv,S078,EN,gold,,2025,Gold ETF Flows: December 2024,https://www.gold.org/goldhub/research/gold-etfs-holdings-and-flows/2025/01,https://gold.org/goldhub/research/gold-etfs-holdings-and-flows/2025/01,World Gold Council,2024 ended with the first annual global gold-ETF inflow in four years by value.,monitor
LIT523,lit_crowding_crossasset.csv,S079,EN,gold,,2026,Gold Demand Trends: Full Year 2025,https://www.gold.org/goldhub/research/gold-demand-trends/gold-demand-trends-full-year-2025,https://gold.org/goldhub/research/gold-demand-trends/gold-demand-trends-full-year-2025,World Gold Council,2025 ETF holdings rose sharply amid record prices and safe-haven demand.,monitor
LIT524,lit_crowding_crossasset.csv,S080,EN,gold,,2026,Gold ETF Flows: December 2025,https://www.gold.org/goldhub/research/gold-etfs-holdings-and-flows/2026/01,https://gold.org/goldhub/research/gold-etfs-holdings-and-flows/2026/01,World Gold Council,Records 2025's exceptionally large global ETF inflows and AUM growth.,monitor
LIT525,lit_crowding_crossasset.csv,S081,EN,gold,,2026,Gold ETF Flows: June 2026,https://www.gold.org/goldhub/research/gold-etfs-holdings-and-flows/2026/07,https://gold.org/goldhub/research/gold-etfs-holdings-and-flows/2026/07,World Gold Council,H1 remained net positive despite June outflows; Asia led inflows.,monitor
LIT526,lit_crowding_crossasset.csv,S082,EN,gold,,2026,Gold ETF Flows: July 2026,https://www.gold.org/goldhub/research/gold-etfs-holdings-and-flows/2026/08,https://gold.org/goldhub/research/gold-etfs-holdings-and-flows/2026/08,World Gold Council,July reversed two months of outflows; regional breadth and lower liquidity are both visible.,monitor
LIT527,lit_crowding_crossasset.csv,S083,EN,gold,,2026,Gold ETFs: Holdings and Flows Data,https://www.gold.org/goldhub/data/gold-etfs-holdings-and-flows,https://gold.org/goldhub/data/gold-etfs-holdings-and-flows,World Gold Council,Weekly and monthly fund-level holdings provide the preferred crowding-flow input.,monitor
LIT528,lit_crowding_crossasset.csv,S084,EN,gold,,2026,LBMA Gold Price,https://www.lbma.org.uk/prices-and-data/lbma-gold-price,https://lbma.org.uk/prices-and-data/lbma-gold-price,London Bullion Market Association,Defines the audited global benchmark and warns that commercial use requires licensing.,context
LIT529,lit_crowding_crossasset.csv,S085,CN,gold,,2026,黄金ETF产品说明,https://sge.com.cn/cpfw/hjetf,https://sge.com.cn/cpfw/hjetf,上海黄金交易所,中国黄金ETF主要跟踪Au99.99或上海金定盘价；可核对底层标的而非只看场内代码。,candidate
LIT530,lit_crowding_crossasset.csv,S086,CN,gold,,2026,黄金ETF申购赎回数据专栏,https://sge.com.cn/sjzx/goldEtf,https://sge.com.cn/sjzx/goldetf,上海黄金交易所,提供2024年后申赎清单，是国内黄金ETF份额与实物映射的主数据入口。,monitor
LIT531,lit_crowding_crossasset.csv,S087,CN,gold,,2025,官方储备资产（2024年）,http://m.safe.gov.cn/big5/big5/www.safe.gov.cn:443/safe/2020/0207/26908.html,https://m.safe.gov.cn/big5/big5/www.safe.gov.cn:443/safe/2020/0207/26908.html,国家外汇管理局,官方黄金储备月度数据用于区分央行需求与ETF资金流。,monitor
LIT532,lit_crowding_crossasset.csv,S088,CN,gold,,2026,2025年国内黄金ETF增仓量同比增长149.91%,https://www.stcn.com/article/detail/3631234.html,https://stcn.com/article/detail/3631234.html,证券时报 / 中国黄金协会数据,国内黄金ETF 2025年增仓133.118吨、年末持仓247.852吨，显示本地拥挤监控必要。,monitor
LIT533,lit_crowding_crossasset.csv,S089,EN,gold,,2026,SPDR Gold Shares,https://www.spdrgoldshares.com/usa/gld/,https://spdrgoldshares.com/usa/gld,World Gold Trust Services,"Primary product page provides GLD objective, benchmark, holdings and trust structure.",monitor
LIT534,lit_crowding_crossasset.csv,S090,EN,gold,,2026,iShares Gold Trust,https://www.ishares.com/us/products/239561/ishares-gold-trust-fund,https://ishares.com/us/products/239561/ishares-gold-trust-fund,BlackRock,Primary page provides IAU holdings and physical-gold trust documents.,monitor
LIT535,lit_crowding_crossasset.csv,S095,EN,momentum,,1999,Local Return Factors and Turnover in Emerging Stock Markets,https://doi.org/10.1111/0022-1082.00151,https://doi.org/10.1111/0022-1082.00151,Journal of Finance,Emerging-market momentum is present but tied to local market structure and turnover.,context
LIT536,lit_crowding_crossasset.csv,S098,EN,momentum,,2000,Price Momentum and Trading Volume,https://doi.org/10.1111/0022-1082.00280,https://doi.org/10.1111/0022-1082.00280,Journal of Finance,Turnover conditions momentum continuation and later reversal.,monitor
LIT537,lit_crowding_crossasset.csv,S106,EN,momentum,,2017,Two Centuries of Multi-Asset Momentum,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2607730,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2607730,SSRN,"Long-run evidence supports momentum within and across asset classes, with rising strategy correlation.",candidate
LIT538,lit_crowding_crossasset.csv,S110,EN,momentum,,2020,Trends Everywhere,https://www.aqr.com/Insights/Research/Journal-Article/Trends-Everywhere,https://aqr.com/insights/research/journal-article/trends-everywhere,AQR,"Out-of-sample trend evidence covers emerging assets, credit, volatility and equity factors.",candidate
LIT539,lit_crowding_crossasset.csv,S111,EN,momentum,,2013,Demystifying Managed Futures,https://www.aqr.com/Insights/Research/Journal-Article/Demystifying-Managed-Futures,https://aqr.com/insights/research/journal-article/demystifying-managed-futures,AQR,Simple multi-horizon trend signals explain much managed-futures performance.,context
LIT540,lit_crowding_crossasset.csv,S114,EN,momentum,,2020,Trend Following with Momentum versus Moving Averages,https://doi.org/10.1080/14697688.2020.1716057,https://doi.org/10.1080/14697688.2020.1716057,Quantitative Finance,Moving-average rules may be more robust than raw momentum under uncertain dynamics.,context
LIT541,lit_crowding_crossasset.csv,S115,EN,momentum,,2025,How Do Factor Premia Vary over Time? A Century of Evidence,https://www.aqr.com/Insights/Research/Journal-Article/How-Do-Factor-Premia-Vary-Over-Time-A-Century-of-Evidence,https://aqr.com/insights/research/journal-article/how-do-factor-premia-vary-over-time-a-century-of-evidence,AQR,Out-of-sample premia fall about 30%; timing mostly fails after lags and costs.,monitor
LIT542,lit_crowding_crossasset.csv,S116,EN,china_unwind,,2024,China's Quant Funds Conform as Regulators Crack Down after Crash,https://www.reuters.com/world/china/chinas-quant-funds-conform-regulators-crack-down-after-crash-2024-03-15/,https://reuters.com/world/china/chinas-quant-funds-conform-regulators-crack-down-after-crash-2024-03-15,Reuters,"Documents the February 2024 quant quake, small-cap stress and rapid risk-model changes.",monitor
LIT543,lit_crowding_crossasset.csv,S117,EN,china_unwind,,2024,China's Quant Funds Suffer Deep Losses amid Crackdown,https://www.reuters.com/business/finance/chinas-quant-funds-suffer-deep-losses-amid-crackdown-2024-07-24/,https://reuters.com/business/finance/chinas-quant-funds-suffer-deep-losses-amid-crackdown-2024-07-24,Reuters,Reports 2024 first-half quant losses and continuing short-sale/HFT restrictions.,monitor
LIT544,lit_crowding_crossasset.csv,S118,EN,china_unwind,,2024,China Announces More Short-Selling Curbs,https://www.reuters.com/markets/asia/chinese-regulator-suspend-securities-relending-curb-short-selling-2024-07-10/,https://reuters.com/markets/asia/chinese-regulator-suspend-securities-relending-curb-short-selling-2024-07-10,Reuters,Securities relending suspension changed hedging supply and basis economics.,monitor
LIT545,lit_crowding_crossasset.csv,S119,EN,china_unwind,,2024,China Plans Higher Transaction Fees for High-Frequency Trading,https://www.reuters.com/markets/asia/china-plans-higher-transaction-fees-high-frequency-trading-2024-06-07/,https://reuters.com/markets/asia/china-plans-higher-transaction-fees-high-frequency-trading-2024-06-07,Reuters,Draft rules define HFT thresholds and permit traffic and cancellation fees.,monitor
LIT546,lit_crowding_crossasset.csv,S120,CN,china_unwind,,2024,证监会新闻发言人就私募基金DMA业务有关情况答记者问,http://www.csrc.gov.cn/csrc/c100028/c7465086/content.shtml,https://csrc.gov.cn/csrc/c100028/c7465086/content.shtml,中国证监会,官方确认DMA市场中性产品在波动中回撤并于春节后降杠杆、降规模。,monitor
LIT547,lit_crowding_crossasset.csv,S121,CN,china_unwind,,2024,证券市场程序化交易管理规定（试行）,http://www.csrc.gov.cn/csrc/c100028/c7480577/content.shtml,https://csrc.gov.cn/csrc/c100028/c7480577/content.shtml,中国证监会,建立先报告后交易、实时监控、高频差异化监管和内外资一致原则。,context
LIT548,lit_crowding_crossasset.csv,S122,CN,china_unwind,,2024,关于对宁波灵均实施公开谴责纪律处分的决定,https://star.sse.com.cn/regulation/trading/disposition/c/c_20240321_5736908.shtml,https://star.sse.com.cn/regulation/trading/disposition/c/c_20240321_5736908.shtml,上海证券交易所,记录一分钟内集中卖出11.95亿元及其对指数的冲击。,monitor
LIT549,lit_crowding_crossasset.csv,S123,CN,china_unwind,,2024,中金所对上海维万及其实控人实施纪律处分,http://www.cffex.com.cn/cn/jysdt/20240228/37020.html,https://cffex.com.cn/cn/jysdt/20240228/37020.html,中国金融期货交易所,高频方式规避股指期货交易限额，处罚揭示期货侧监管与操作风险。,reject
LIT550,lit_crowding_crossasset.csv,S124,CN,china_unwind,,2025,上海证券交易所程序化交易管理实施细则,http://www.sse.com.cn/lawandrules/sselawsrules2025/trade/universal/c/c_20250612_10781696.shtml,https://sse.com.cn/lawandrules/sselawsrules2025/trade/universal/c/c_20250612_10781696.shtml,上海证券交易所,2025年7月生效，明确报告、系统、高频及异常交易管理。,context
LIT551,lit_crowding_crossasset.csv,S125,CN,china_unwind,,2025,深圳证券交易所程序化交易管理实施细则,https://docs.static.szse.cn/www/lawrules/rule/trade/current/W020250403603802169453.pdf,https://docs.static.szse.cn/www/lawrules/rule/trade/current/w020250403603802169453.pdf,深圳证券交易所,与上交所形成一致的程序化交易监管框架。,context
LIT552,lit_crowding_crossasset.csv,S126,CN,china_unwind,,2025,三大交易所程序化交易管理细则7月7日起实施,http://www.news.cn/money/20250407/3142c6f5fd1d4b1ebd9eb91910befc5e/c.html,https://news.cn/money/20250407/3142c6f5fd1d4b1ebd9eb91910befc5e/c.html,新华网,解释300笔每秒或20000笔每日的HFT认定与四类异常行为。,context
LIT553,lit_crowding_crossasset.csv,S127,EN,china_unwind,,2024,China's Recent Liquidity Crisis: Another Quant Quake Tale,https://www.sowellmanagement.com/commentary/chinas-recent-liquidity-crisis-another-quant-quake-tale/,https://sowellmanagement.com/commentary/chinas-recent-liquidity-crisis-another-quant-quake-tale,Sowell Management,"Practitioner reconstruction links snowball hedging, microcaps, DMA leverage and neutral-fund liquidation.",context
LIT554,lit_crowding_crossasset.csv,S128,EN,china_unwind,,2026,China Quant Strategy: Momentum Unwound without a Liquidity Squeeze,https://www.scribd.com/document/1073401355/J-P-Morgan-China-Quant-Strategy-Momentum-Unwound-Without-a-Liquidity-Squeeze-Prefer-Defensive-Styles-Neutral-on-Momentum-260812,https://scribd.com/document/1073401355/j-p-morgan-china-quant-strategy-momentum-unwound-without-a-liquidity-squeeze-prefer-defensive-styles-neutral-on-momentum-260812,J.P. Morgan / public third-party mirror,Requested Aug-2026 note: reports July rotation from Growth/Momentum to Low Vol/Value/Quality. Mirror is public but not an official JPM distribution URL; verify provenance before relying on details.,monitor
LIT555,lit_crowding_crossasset.csv,S129,EN,china_unwind,,2026,China Quant Strategy: Expensive Leadership Is Starting to Look Fragile,https://studylib.net/doc/28691101/china-quant-strategy--expensive-leadership-is-starting-to...,https://studylib.net/doc/28691101/china-quant-strategy--expensive-leadership-is-starting-to...,J.P. Morgan / public third-party mirror,"July precursor recommends low-vol, quality and yield as a hedge to expensive leadership; third-party mirror warning applies.",monitor
LIT556,lit_crowding_crossasset.csv,S130,EN,china_unwind,,2026,China's Quant Funds Have an Edge Even as Beijing Curbs Trading Speed,https://www.scmp.com/business/banking-finance/article/3363610/chinas-quant-funds-have-edge-foreign-rivals-even-beijing-curbs-trading-speed,https://scmp.com/business/banking-finance/article/3363610/chinas-quant-funds-have-edge-foreign-rivals-even-beijing-curbs-trading-speed,South China Morning Post,Reports July-2026 co-location/latency restrictions and China-specific model advantages.,monitor
